# id:21-21-21-0 
-0.98,-0.05,-1
0.29,0.47,1
-0.3,-0.21,1
0.73,-0.42,1
-0.83,0.93,-1
-0.76,-0.48,-1
-0.98,-0.75,1
-0.68,0.8,-1
-0.25,1,-1
0.47,-0.58,-1
0.22,-0.39,1
0.19,-0.09,1
-0.16,0.64,1
-0.85,-1,-1
-0.75,-0.95,-1
0.85,-0.74,-1
-0.74,0.32,1
0.75,-0.69,1
-0.08,0.57,-1
-0.52,-0.17,1
-0.54,0.15,-1
0.16,0.76,1
0.81,-0.58,1
-0.31,-0.11,1
-0.8,-0.13,1
0.19,-0.44,-1
-0.87,-0.19,-1
0.64,0.69,-1
-0.16,-0.66,1
-0.91,0.52,1
0.95,0.38,-1
-0.74,0.79,-1
-0.34,-0.74,1
